"index","alpha","group"
913,-0.0635722451941709,"Other"
914,1.22088459301325,"Other"
915,0.640069723937309,"Other"
916,1.16360914244247,"Other"
917,1.22226016057278,"Other"
918,0.0433722515153046,"Other"
919,0.771874777798884,"Other"
920,0.106043285334832,"Other"
921,0.526794798108006,"Other"
922,0.87502895373786,"Other"
923,0.469194398021292,"Other"
924,1.88391539025388,"Other"
925,1.52553192378294,"Other"
926,0.207600418668885,"Other"
927,1.0956927856311,"Other"
928,0.578493616824463,"Other"
929,0.306537433989408,"Other"
930,0.312193427977107,"Other"
931,2.80077771001984,"Other"
932,0.115840136430311,"Other"
933,0.0816964412294228,"Other"
934,1.55361068723208,"Other"
935,0.0438219435325947,"Other"
936,0.0786528640443734,"Other"
937,1.27647382413015,"Other"
938,1.22226016057279,"Other"
939,-0.61344292445999,"Other"
940,0.0896393139150891,"Other"
941,0.432721950695599,"Other"
942,0.940518627308039,"Other"
943,0.00776122961585488,"Other"
944,0.470723018390252,"Other"
945,0.11805218214417,"Other"
946,1.52553192378293,"Other"
947,0.711409040097232,"Other"
948,0.0769525470514099,"Other"
949,0.133043038684055,"Other"
950,0.113340374361465,"Other"
951,0.642209156299686,"Other"
952,0.202399789017947,"Other"
953,1.71027831990472,"Other"
954,0.266351716430818,"Other"
955,1.23668604404994,"Other"
956,0.0442038572445719,"Other"
957,0.642209156299688,"Other"
958,0.81610992968944,"Other"
959,0.192762622409175,"Other"
960,0.308791022886377,"Other"
961,2.76178707600713,"Other"
962,-0.151857587460454,"Other"
963,0.928474468370789,"Other"
964,0.825988187150588,"Other"
965,1.21538482486059,"Other"
966,0.360483536807317,"Other"
967,0.11805218214417,"Other"
968,-0.0230792281025395,"Other"
969,0.010647411945087,"Other"
970,-0.110342633427974,"Other"
971,0.908392349664508,"Other"
972,0.0766419645332599,"Other"
973,0.582325236515334,"Other"
974,0.360483536807316,"Other"
975,0.11805218214417,"Other"
976,0.0410950159805527,"Other"
977,0.0755090280635952,"Other"
978,0.0954004816083286,"Other"
979,0.825988187150589,"Other"
980,2.01667584903628,"Other"
981,0.232054144382379,"Other"
982,0.499351410935896,"Other"
983,0.725730934274177,"Other"
984,0.0394392619903003,"Other"
985,1.00488334007559,"Other"
986,-0.0250288185855967,"Other"
987,0.13734224095004,"Other"
988,-0.058246194951055,"Other"
989,1.22226016057278,"Other"
990,1.03216913289013,"Other"
991,0.202399789017945,"Other"
992,-0.0900766347636389,"Other"
993,0.0330238784816467,"Other"
994,-0.0166118230185882,"Other"
995,0.0969656814176272,"Other"
996,0.143845360147542,"Other"
997,0.642209156299686,"Other"
998,-0.164546707554203,"Other"
999,0.177430858085187,"Other"
1000,0.228847036183882,"Other"
1001,0.00769062257237069,"Other"
1002,-0.00487425056858118,"Other"
1003,0.0241849759491475,"Other"
1004,0.809528369885686,"Other"
1005,1.23668604404993,"Other"
1006,0.426936236515682,"Other"
1007,0.583984714186938,"Other"
1008,0.39470146190224,"Other"
1009,0.118052182144172,"Other"
1010,3.1429719958588,"Other"
1011,0.535649994745229,"Other"
1012,0.0539324062816585,"Other"
1013,1.17213735361183,"Other"
1014,0.563586130987408,"Other"
1015,0.204334484132141,"Other"
1016,0.426936236515681,"Other"
1017,1.2898444197158,"Other"
1018,0.11805218214417,"Other"
1019,0.0980436191223487,"Other"
1020,0.161168592288114,"Other"
1021,1.08164712776861,"Other"
1022,0.0539324062816599,"Other"
1023,1.31210335448488,"Other"
1024,0.409348247058469,"Other"
1025,1.18255102746544,"Other"
1026,0.0936711684149989,"Other"
1027,0.957431856936612,"Other"
1028,0.544843661404702,"Other"
1029,0.409348247058471,"Other"
1030,0.00174330522147471,"Other"
1031,0.81041913034021,"Other"
1032,0.313301075583168,"Other"
1033,0.316724229184628,"Other"
1034,0.192478719029656,"Other"
1035,0.316724229184629,"Other"
1036,0.0106474119450861,"Other"
1037,0.830512585931618,"Other"
1038,0.0072472647310433,"Other"
1039,0.0313436156092734,"Other"
1040,0.706628761194583,"Other"
1041,0.228973470594483,"Other"
1042,0.92847446837079,"Other"
1043,0.0539324062816584,"Other"
1044,0.250803095742031,"Other"
1045,-0.0230792281025411,"Other"
1046,0.00174330522147094,"Other"
1047,0.316724229184628,"Other"
1048,0.0172271111177361,"Other"
1049,0.0485174899382518,"Other"
1050,0.0855838463970681,"Other"
1051,0.783303646250375,"Other"
1052,0.814998157019582,"Other"
1053,-0.0834266085410327,"Other"
1054,-0.170446797840531,"Other"
1055,0.21862466726879,"Other"
1056,0.0127699826271158,"Other"
1057,0.300510771307821,"Other"
1058,0.0539324062816585,"Other"
1059,0.00130723178151176,"Other"
1060,0.491192198891203,"Other"
1061,0.409348247058468,"Other"
1062,0.810419130340211,"Other"
1063,0.568673534318148,"Other"
1064,0.192478719029657,"Other"
1065,1.03160648992233,"Other"
1066,0.313301075583167,"Other"
1067,0.426936236515687,"Other"
1068,0.0433722515153015,"Other"
1069,0.998802278901712,"Other"
1070,0.00174330522147386,"Other"
1071,0.109299218803169,"Other"
1072,0.515579120705064,"Other"
1073,0.00841806489183835,"Other"
1074,0.20349859909913,"Other"
1075,0.0301256594710887,"Other"
1076,0.998802278901711,"Other"
1077,0.779089924819547,"Other"
1078,0.168574024178937,"Other"
1079,0.837728327204043,"Other"
1080,0.33350516121874,"Other"
1081,0.152919483521926,"Other"
1082,0.0127699826271187,"Other"
1083,0.328384839764481,"Other"
1084,0.783303646250378,"Other"
1085,0.218624667268792,"Other"
1086,1.49099537482708,"Other"
1087,0.974016955880025,"Other"
1088,0.928474468370791,"Other"
1089,0.262386092323521,"Other"
1090,0.122229469420084,"Other"
1091,0.022272195764434,"Other"
1092,0.455540254502605,"Other"
1093,0.0539324062816589,"Other"
1094,1.08164712776861,"Other"
1095,1.05192925724338,"Other"
1096,1.22278757322572,"Other"
1097,0.33508031618704,"Other"
1098,0.928474468370791,"Other"
1099,1.27935422725798,"Other"
1100,0.946948085678728,"Other"
1101,0.158548373050501,"Other"
1102,0.171284561291354,"Other"
1103,1.05192925724338,"Other"
1104,0.170382622699311,"Other"
1105,0.323999751266044,"Other"
1106,0.00706574100442308,"Other"
1107,-0.0197424579879688,"Other"
1108,0.844905447296411,"Other"
1109,0.00841806489183758,"Other"
1110,0.0487640729134999,"Other"
1111,1.11348406831718,"Other"
1112,0.143187899419903,"Other"
1113,0.0994026447835669,"Other"
1114,1.01517070133517,"Other"
1115,0.58766124963031,"Other"
1116,0.134485852300905,"Other"
1117,-0.367591418360446,"Other"
1118,0.519889882414581,"Other"
1119,-0.152017737255475,"Other"
1120,0.0631998633390956,"Other"
1121,0.783303646250378,"Other"
1122,0.587661249630309,"Other"
1123,0.16918908071788,"Other"
1124,0.143187899419903,"Other"
1125,0.647099826982647,"Other"
1126,0.181851417411133,"Other"
1127,0.192762622409178,"Other"
1128,-0.200375325690046,"Other"
1129,0.192762622409175,"Other"
1130,0.360092334129786,"Other"
1131,0.776688659541734,"Other"
1132,0.158156360765462,"Other"
1133,0.0198728499434084,"Other"
1134,0.0969656814176265,"Other"
1135,0.00841806489183634,"Other"
1136,1.14367430325856,"Other"
1137,-0.254772570135074,"Other"
1138,0.218624667268795,"Other"
1139,-0.817525861671574,"Other"
1140,0.39470146190224,"Other"
1141,0.217378570787124,"Other"
1142,0.15263057770073,"Other"
1143,0.347742760550411,"Other"
1144,0.543387660047597,"Other"
1145,1.19782096008578,"Other"
1146,0.12979233288621,"Other"
1147,1.22382073099383,"Other"
1148,0.129792332886209,"Other"
1149,-0.10178096224169,"Other"
1150,-0.00581379471801691,"Other"
1151,-0.502645844553985,"Other"
1152,-0.189387528566957,"Other"
1153,-0.0706346755527644,"Other"
1154,0.0524912953333376,"Other"
1155,-0.00581379471801663,"Other"
1156,0.0523601979551564,"Other"
1157,1.60373506273594,"Other"
1158,-0.219654881123506,"Other"
1159,1.19328353583654,"Other"
1160,0.368262032290666,"Other"
1161,0.0356885663877405,"Other"
1162,0.0566385114755533,"Other"
1163,0.306537433989409,"Other"
1164,0.726013789273389,"Other"
1165,0.39260237643025,"Other"
1166,0.242785685442852,"Other"
1167,0.0105169720383871,"Other"
1168,-0.444234944900861,"Other"
1169,0.0320921072109834,"Other"
1170,0.0251475148764773,"Other"
1171,0.0251475148764781,"Other"
1172,1.22382073099384,"Other"
1173,-0.0262345892408278,"Other"
1174,0.113097989912701,"Other"
1175,0.242785685442849,"Other"
1176,0.0130213863398431,"Other"
1177,0.171118826816401,"Other"
1178,0.0319081571129048,"Other"
1179,1.0528283097753,"Other"
1180,-0.619691871911361,"Other"
1181,-0.107439021489195,"Other"
1182,0.300649633452251,"Other"
1183,-0.0977089630544012,"Other"
1184,0.242785685442852,"Other"
1185,0.404526024657038,"Other"
1186,-0.447532400406782,"Other"
1187,-1.16082506628604,"Other"
1188,1.52553192378294,"Other"
1189,0.726013789273389,"Other"
1190,0.00616906208092093,"Other"
1191,0.00191806214640877,"Other"
1192,0.809528369885689,"Other"
1193,0.00381557153138296,"Other"
1194,1.22382073099384,"Other"
1195,-3.4352678737678,"Other"
1196,-0.0482090505899029,"Other"
1197,-0.512164149822407,"Other"
1198,0.0149770199682946,"Other"
1199,0.726013789273387,"Other"
1200,1.0528283097753,"Other"
1201,0.111740506329132,"Other"
1202,-1.76674179450854,"Other"
1203,0.321551891498331,"Other"
1204,0.0320921072109836,"Other"
1205,0.0926486813409284,"Other"
1206,-0.0199221249770933,"Other"
1207,-0.285471091829329,"Other"
1208,0.0275108173234712,"Other"
1209,0.0566385114755531,"Other"
1210,0.490276227156376,"Other"
1211,0.809528369885689,"Other"
1212,0.12979233288621,"Other"
1213,0.242785685442854,"Other"
1214,0.0926486813409258,"Other"
1215,1.22382073099384,"Other"
1216,-0.0621378328846538,"Other"
1217,-0.0159214000025794,"Other"
1218,1.22382073099383,"Other"
1219,0.259801079571279,"Other"
1220,1.26063556054044,"Other"
1221,-0.524323233404358,"Other"
1222,-0.32620725877118,"Other"
1223,0.16918908071788,"Other"
1224,0.931956793275786,"Other"
1225,1.22382073099384,"Other"
1226,0.818662470614309,"Other"
1227,0.764543579593353,"Other"
1228,-0.172512820310334,"Other"
1229,0.189491111176455,"Other"
1230,-0.0780243697376019,"Other"
1231,0.000626056385851496,"Other"
1232,-0.287892905144811,"Other"
1233,0.455540254502608,"Other"
1234,0.38037855995398,"Other"
1235,0.065480147567236,"Other"
1236,-0.0834266085410307,"Other"
1237,-0.148770228692701,"Other"
1238,-0.984919485292532,"Other"
1239,-0.13321188935516,"Other"
1240,0.0266023752046288,"Other"
1241,-0.677877034516157,"Other"
1242,-0.392199970999468,"Other"
1243,0.455540254502607,"Other"
1244,0.021168821919024,"Other"
1245,2.35627387012309,"Other"
1246,1.35556269612209,"Other"
1247,0.194138597994026,"Other"
1248,-0.0569836355886254,"Other"
1249,-0.285516660573182,"Other"
1250,-0.709749517265128,"Other"
1251,-1.43155177218007,"Other"
1252,0.706628761194583,"Other"
1253,-0.0405031970318723,"Other"
1254,0.00652776545782431,"Other"
1255,-0.450862408279277,"Other"
1256,-2.94554913708522,"Other"
1257,-0.0520558952557934,"Other"
1258,-0.289344575854469,"Other"
1259,0.092560957256959,"Other"
1260,0.0814939882780447,"Other"
1261,0.14081643787709,"Other"
1262,-0.00469402067631205,"Other"
1263,-0.18212337639433,"Other"
1264,-0.113318873908902,"Other"
1265,-0.17385820255583,"Other"
1266,0.0969656814176274,"Other"
1267,0.328853789304605,"Other"
1268,0.21925360839351,"Other"
1269,-0.282301324718349,"Other"
1270,0.0330238784816462,"Other"
1271,-0.235731552054564,"Other"
1272,-2.66210588812213,"Other"
1273,0.149459270638873,"Other"
1274,0.63082150780886,"Other"
1275,-0.719705316584856,"Other"
1276,0.371297243734649,"Other"
1277,0.908392349664508,"Other"
1278,0.0555157141651365,"Other"
1279,0.0587631915903537,"Other"
1280,0.137342240950039,"Other"
1281,-3.41855674944678,"Other"
1282,0.408526160881545,"Other"
1283,0.862506920859769,"Other"
1284,0.128232220679083,"Other"
1285,0.000757638370361842,"Other"
1286,-0.000805174780310318,"Other"
1287,-0.190257662660441,"Other"
1288,-0.0841204770696519,"Other"
1289,0.75976683100095,"Other"
1290,-0.00487425056858217,"Other"
1291,0.50434810776838,"Other"
1292,0.373501486695307,"Other"
1293,0.798567863767083,"Other"
1294,0.220062421719344,"Other"
1295,1.46148080365138,"Other"
1296,0.653841357899456,"Other"
1297,0.237103886589955,"Other"
1298,0.0410950159805519,"Other"
1299,0.937078544338968,"Other"
1300,-0.345761211001332,"Other"
1301,0.138828358606911,"Other"
1302,0.388409167795508,"Other"
1303,-0.152017737255474,"Other"
1304,0.0330238784816473,"Other"
1305,0.0330238784816469,"Other"
1306,0.834100491041965,"Other"
1307,0.624204925816785,"Other"
1308,0.0530513778984998,"Other"
1309,0.0243920953536114,"Other"
1310,0.116431597793592,"Other"
1311,0.920773955361588,"Other"
1312,0.689462772773732,"Other"
1313,0.203956661557757,"Other"
1314,0.0762483869057612,"Other"
1315,0.734317491548678,"Other"
1316,0.491192198891199,"Other"
1317,0.0311096287708581,"Other"
1318,3.65262191431216,"Other"
1319,1.97705992435645,"Other"
1320,0.776688659541731,"Other"
1321,0.563452237462955,"Other"
1322,0.170252384353631,"Other"
1323,1.12233177042956,"Other"
1324,0.0523601979551578,"Other"
1325,-0.342598785169209,"Other"
1326,0.0624055445909244,"Other"
1327,0.605917223306833,"Other"
1328,-1.51172493184101,"Other"
1329,0.203956661557758,"Other"
1330,0.373501486695307,"Other"
1331,0.414160293995169,"Other"
1332,-0.0301450183484139,"Other"
1333,0.24121177437671,"Other"
1334,0.203956661557759,"Other"
1335,1.07558007900691,"Other"
1336,-0.811105912294385,"Other"
1337,0.128753695307391,"Other"
1338,-0.0557771501760829,"Other"
1339,0.509642107659663,"Other"
1340,0.919796767614324,"Other"
1341,0.529652494838662,"Other"
1342,-0.00434686861355168,"Other"
1343,0.138828358606911,"Other"
1344,0.114639392837116,"Other"
1345,-0.0839548830238827,"Other"
1346,0.0537980297580457,"Other"
1347,-0.0256387472572356,"Other"
1348,0.56549079499848,"Other"
1349,0.563452237462958,"Other"
1350,-0.0521399263953038,"Other"
1351,0.0724798458561287,"Other"
1352,0.0631998633390943,"Other"
1353,1.05918292824196,"Other"
1354,-0.204208925568696,"Other"
1355,0.360483536807319,"Other"
1356,-2.56957077291056,"Other"
1357,-0.00674997880391018,"Other"
1358,0.0114915816517192,"Other"
1359,1.08164712776861,"Other"
1360,0.156933430213246,"Other"
1361,0.890624058073682,"Other"
1362,0.00616906208092126,"Other"
1363,0.78078391888069,"Other"
1364,0.800531337557519,"Other"
1365,-0.0162771644185834,"Other"
1366,-0.0546600742788181,"Other"
1367,0.544843661404701,"Other"
1368,0.397988328141683,"Other"
1369,1.46643888500426,"Other"
1370,-0.00747126649394617,"Other"
1371,-0.70499472850752,"Other"
1372,-0.151857587460453,"Other"
1373,0.314088175146304,"Other"
1374,1.16272357715132,"Other"
1375,0.192762622409177,"Other"
1376,0.491192198891199,"Other"
1377,0.593039737755898,"Other"
1378,1.08164712776861,"Other"
1379,0.654380129516448,"Other"
1380,0.145195573600242,"Other"
1381,0.0330238784816458,"Other"
1382,-0.924007994712144,"Other"
1383,0.348087605957126,"Other"
1384,0.797636968159826,"Other"
1385,0.747773313470013,"Other"
1386,0.410614700445872,"Other"
1387,0.033023878481645,"Other"
1388,0.0105169720383875,"Other"
1389,0.469194398021294,"Other"
1390,0.937873578507549,"Other"
1391,0.392602376430251,"Other"
1392,0.192762622409178,"Other"
1393,0.399864688441261,"Other"
1394,0.0812348461437751,"Other"
1395,-0.0483414852500488,"Other"
1396,-0.523731654034031,"Other"
1397,1.26255161095999,"Other"
1398,0.169189080717882,"Other"
1399,0.344623421893432,"Other"
1400,0.167817363840611,"Other"
1401,0.834100491041965,"Other"
1402,0.424223226677793,"Other"
1403,0.0211688219190233,"Other"
1404,0.16918908071788,"Other"
1405,-1.0610901726056,"Other"
1406,0.371297243734651,"Other"
1407,0.286066589195946,"Other"
1408,0.16918908071788,"Other"
1409,0.37129724373465,"Other"
1410,0.800531337557521,"Other"
1411,-0.807188111418125,"Other"
1412,-2.41997884094133,"Other"
1413,-2.9492930361128,"Other"
1414,0.800531337557514,"Other"
1415,0.971442731992002,"Other"
1416,0.519889882414579,"Other"
1417,0.16918908071788,"Other"
1418,0.169189080717879,"Other"
1419,-1.47643671008912,"Other"
1420,-0.195019108629354,"Other"
1421,-3.95449214962273,"Top 10"
1422,0.0211688219190216,"Other"
1423,0.797570604421426,"Other"
1424,0.169189080717882,"Other"
1425,0.800531337557522,"Other"
1426,0.834100491041966,"Other"
1427,0.16781736384061,"Other"
1428,-0.170446797840529,"Other"
1429,0.626250511701934,"Other"
1430,0.00460654767903181,"Other"
1431,0.928474468370792,"Other"
1432,-0.166816459029211,"Other"
1433,0.566099569616883,"Other"
1434,1.63536875804226,"Other"
1435,0.0330238784816467,"Other"
1436,0.101729553255136,"Other"
1437,0.809528369885689,"Other"
1438,1.09569278563109,"Other"
1439,0.448579928709175,"Other"
1440,0.215629921365072,"Other"
1441,-0.0256387472572363,"Other"
1442,-0.00213943236238435,"Other"
1443,0.543387660047596,"Other"
1444,0.49015100334023,"Other"
1445,0.447796006460134,"Other"
1446,0.571304174354778,"Other"
1447,0.928474468370789,"Other"
1448,0.286927185956188,"Other"
1449,0.0896393139150877,"Other"
1450,0.0641269541976404,"Other"
1451,0.177430858085187,"Other"
1452,0.809528369885688,"Other"
1453,0.713729316508408,"Other"
1454,0.471324229286735,"Other"
1455,0.306537433989406,"Other"
1456,-0.512164149822408,"Other"
1457,0.642566157880756,"Other"
1458,0.0113589097544353,"Other"
1459,0.38983133050691,"Other"
1460,0.254406704987442,"Other"
1461,0.472096420302082,"Other"
1462,0.748450625693209,"Other"
1463,-0.512164149822407,"Other"
1464,0.546808495589972,"Other"
1465,0.946948085678725,"Other"
1466,0.4327219506956,"Other"
1467,-0.0543886123068446,"Other"
1468,1.21629001642976,"Other"
1469,0.384789610722709,"Other"
1470,0.115840136430312,"Other"
1471,1.03160648992234,"Other"
1472,1.02597810333865,"Other"
1473,0.222845215578318,"Other"
1474,-0.00213943236238392,"Other"
1475,0.448579928709173,"Other"
1476,0.433309922836569,"Other"
1477,0.764543579593354,"Other"
1478,0.010516972038389,"Other"
1479,0.101729553255134,"Other"
1480,1.08164712776861,"Other"
1481,0.570743110600908,"Other"
1482,1.21047763029388,"Other"
1483,0.370186310632941,"Other"
1484,0.296415245538655,"Other"
1485,0.471324229286735,"Other"
1486,0.620321751882289,"Other"
1487,0.0762483869057628,"Other"
1488,0.908392349664514,"Other"
1489,0.412020789750372,"Other"
1490,0.43469020263865,"Other"
1491,0.896840972762004,"Other"
1492,0.202399789017946,"Other"
1493,0.372809026994327,"Other"
1494,0.181205418620158,"Other"
1495,0.593039737755897,"Other"
1496,-0.118892512186088,"Other"
1497,0.392943171895155,"Other"
1498,1.12972028132857,"Other"
1499,0.689462772773736,"Other"
1500,0.740868520402774,"Other"
1501,0.0184994570059655,"Other"
1502,1.4628222084163,"Other"
1503,0.335838880316476,"Other"
1504,0.373501486695307,"Other"
1505,1.18944844911196,"Other"
1506,0.0160807997156893,"Other"
1507,0.169189080717881,"Other"
1508,0.0277286442874145,"Other"
1509,0.39986468844126,"Other"
1510,0.0410950159805524,"Other"
1511,1.12972028132857,"Other"
1512,0.56549079499848,"Other"
1513,0.220062421719342,"Other"
1514,-0.166816459029211,"Other"
1515,0.0769205514026809,"Other"
1516,0.0243920953536111,"Other"
1517,1.08164712776861,"Other"
1518,0.872279718197078,"Other"
1519,0.830512585931615,"Other"
1520,0.325862665179861,"Other"
1521,0.373501486695307,"Other"
1522,0.830512585931618,"Other"
1523,0.0130213863398438,"Other"
1524,1.00488334007559,"Other"
1525,0.495783361407302,"Other"
1526,0.116862334863527,"Other"
1527,0.0523601979551566,"Other"
1528,0.0320921072109828,"Other"
1529,-0.0943653902682096,"Other"
1530,0.0350527408627956,"Other"
1531,0.424223226677795,"Other"
1532,0.0320921072109837,"Other"
1533,0.831160291682698,"Other"
1534,-0.197665366943311,"Other"
1535,0.776688659541734,"Other"
1536,0.654380129516447,"Other"
1537,0.25440670498744,"Other"
1538,1.84113485980802,"Other"
1539,0.571304174354782,"Other"
1540,0.00221020934484678,"Other"
1541,0.426936236515684,"Other"
1542,-0.197665366943311,"Other"
1543,0.0220753644739639,"Other"
1544,0.0306635894862194,"Other"
1545,0.12659145546433,"Other"
1546,0.197172400579006,"Other"
1547,0.740225645312982,"Other"
1548,0.098043619122348,"Other"
1549,0.26793964044929,"Other"
1550,0.565490794998478,"Other"
1551,0.169189080717883,"Other"
1552,0.296415245538655,"Other"
1553,0.0816964412294223,"Other"
1554,0.491192198891198,"Other"
1555,1.16765723474773,"Other"
1556,0.247091133960981,"Other"
1557,0.740868520402776,"Other"
1558,0.71372931650841,"Other"
1559,-0.146368129808376,"Other"
1560,0.0184994570059659,"Other"
1561,0.802268262485268,"Other"
1562,0.0220753644739634,"Other"
1563,0.392602376430251,"Other"
1564,0.841082806707771,"Other"
1565,-0.0256387472572366,"Other"
1566,0.129792332886208,"Other"
1567,0.424223226677793,"Other"
1568,0.470266984701426,"Other"
1569,0.834100491041965,"Other"
1570,0.545332095172477,"Other"
1571,0.471324229286734,"Other"
1572,-0.00626899595120989,"Other"
1573,1.06530248958389,"Other"
1574,-0.0396941369524749,"Other"
1575,0.210501484784996,"Other"
1576,-0.512164149822406,"Other"
1577,0.80952836988569,"Other"
1578,0.223312611070951,"Other"
1579,0.72601378927339,"Other"
1580,0.267939640449291,"Other"
1581,1.46148080365138,"Other"
1582,1.73375680436463,"Other"
1583,0.802268262485274,"Other"
1584,1.08130711518904,"Other"
1585,0.509642107659659,"Other"
1586,0.776688659541732,"Other"
1587,0.239451613571217,"Other"
1588,0.209363232506036,"Other"
1589,0.0993777903719627,"Other"
1590,-0.672501449844445,"Other"
1591,0.0183255566238409,"Other"
1592,0.16918908071788,"Other"
1593,0.00849114815358239,"Other"
1594,0.798567863767081,"Other"
1595,0.552410367996342,"Other"
1596,0.0117966489912343,"Other"
1597,0.523000405257927,"Other"
1598,0.669244078893639,"Other"
1599,0.0935294297305383,"Other"
1600,0.199824297753781,"Other"
1601,0.199824297753778,"Other"
1602,0.149992180972058,"Other"
1603,0.262386092323519,"Other"
1604,0.361960264162496,"Other"
1605,0.829434972426881,"Other"
1606,0.821318696227477,"Other"
1607,0.797570604421426,"Other"
1608,0.790061038648257,"Other"
1609,1.22226016057278,"Other"
1610,0.0085539041010746,"Other"
1611,-0.283724809590687,"Other"
1612,0.726013789273388,"Other"
1613,-3.13972145158722,"Other"
1614,1.01517070133517,"Other"
1615,0.170382622699311,"Other"
1616,0.0936711684150034,"Other"
1617,0.80226826248527,"Other"
1618,0.0147656186539003,"Other"
1619,0.802268262485269,"Other"
1620,0.0443455441106786,"Other"
1621,-0.535583742633022,"Other"
1622,0.568673534318149,"Other"
1623,0.0631998633390948,"Other"
1624,0.361120884447055,"Other"
1625,0.0275868162957863,"Other"
1626,0.830512585931618,"Other"
1627,0.383084192676591,"Other"
1628,0.173289837603008,"Other"
1629,1.26629336610679,"Other"
1630,0.0936711684150034,"Other"
1631,0.344623421893432,"Other"
1632,0.726013789273388,"Other"
1633,0.0130213863398427,"Other"
1634,0.409348247058472,"Other"
1635,1.01517070133517,"Other"
1636,0.94694808567873,"Other"
1637,0.44781878068869,"Other"
1638,0.311529058451575,"Other"
1639,-0.146368129808374,"Other"
1640,0.542336862984016,"Other"
1641,0.0821050147120585,"Other"
1642,0.966542313494562,"Other"
1643,-0.110342633427973,"Other"
1644,1.37853571600693,"Other"
1645,0.137342240950039,"Other"
1646,1.54275153156716,"Other"
1647,0.0127699826271196,"Other"
1648,1.56602482469977,"Other"
1649,0.0119180178595606,"Other"
1650,0.926012583278426,"Other"
1651,0.418084123318872,"Other"
1652,0.331058125073973,"Other"
1653,0.0430971807566349,"Other"
1654,0.0487640729135022,"Other"
1655,0.424223226677796,"Other"
1656,-0.172636548357713,"Other"
1657,0.169189080717881,"Other"
1658,-0.0285793795807463,"Other"
1659,0.0351609393845012,"Other"
1660,0.210581858035993,"Other"
1661,0.802268262485272,"Other"
1662,0.161055965537193,"Other"
1663,0.515579120705065,"Other"
1664,0.314088175146305,"Other"
1665,0.432836239986293,"Other"
1666,0.273867237226818,"Other"
1667,0.693915517067857,"Other"
1668,0.196010695096474,"Other"
1669,1.81481805754097,"Other"
1670,0.0541619528144037,"Other"
1671,0.526794798108005,"Other"
1672,1.45049753537054,"Other"
1673,0.270344864998643,"Other"
1674,0.821318696227482,"Other"
1675,0.972675782881652,"Other"
1676,-0.197665366943311,"Other"
1677,0.293148013076713,"Other"
1678,0.139207722268793,"Other"
1679,-0.154896883608887,"Other"
1680,0.0812348461437783,"Other"
1681,0.17038262269931,"Other"
1682,0.0680640752474781,"Other"
1683,2.40826975213419,"Other"
1684,1.11512912058248,"Other"
1685,0.068753715960569,"Other"
1686,0.140816437877091,"Other"
1687,0.322910651086198,"Other"
1688,0.306092555812411,"Other"
1689,0.167329711720615,"Other"
1690,1.39098291181709,"Other"
1691,0.890624058073678,"Other"
1692,0.448579928709171,"Other"
1693,-0.0450710147973324,"Other"
1694,-0.0450710147973347,"Other"
1695,0.890624058073684,"Other"
1696,0.642566157880756,"Other"
1697,0.306092555812412,"Other"
1698,0.361120884447056,"Other"
1699,1.50507307874052,"Other"
1700,0.919796767614324,"Other"
1701,0.448579928709172,"Other"
1702,0.433309922836569,"Other"
1703,0.943882519040258,"Other"
1704,0.502026950998018,"Other"
1705,-0.0543886123068421,"Other"
1706,0.571665007529383,"Other"
1707,0.901289641426862,"Other"
1708,0.478319040453255,"Other"
1709,0.521200314162478,"Other"
1710,0.899907489866849,"Other"
1711,-0.0285793795807474,"Other"
1712,0.210261056309405,"Other"
1713,0.33105812507397,"Other"
1714,1.01407072370766,"Other"
1715,0.230815371130208,"Other"
1716,0.505299092214708,"Other"
1717,-0.212180713453726,"Other"
1718,1.12355986318524,"Other"
1719,1.14813615097644,"Other"
1720,0.645398027129612,"Other"
1721,0.994540440258937,"Other"
1722,0.169600129889974,"Other"
1723,1.03434081682183,"Other"
1724,0.368262032290668,"Other"
1725,0.0492395088341472,"Other"
1726,0.526794798108005,"Other"
1727,-0.110342633427971,"Other"
1728,0.239451613571215,"Other"
1729,-0.0450710147973338,"Other"
1730,1.65802365176614,"Other"
1731,0.122229469420082,"Other"
1732,0.00849114815358295,"Other"
1733,0.254406704987439,"Other"
1734,0.545332095172478,"Other"
1735,0.0433722515153022,"Other"
1736,0.211306404036589,"Other"
1737,0.509642107659657,"Other"
1738,0.126591455464329,"Other"
1739,-0.0166118230185862,"Other"
1740,0.0243920953536116,"Other"
1741,0.14778117037684,"Other"
1742,0.103972951971698,"Other"
1743,0.360483536807318,"Other"
1744,0.137187926797785,"Other"
1745,0.0218064107417325,"Other"
1746,1.59805181183288,"Other"
1747,0.0689277802538123,"Other"
1748,0.123204165066179,"Other"
1749,0.000277576620325629,"Other"
1750,0.310624709539829,"Other"
1751,0.0954283822925833,"Other"
1752,0.0852196449639068,"Other"
1753,0.00767887435504744,"Other"
1754,0.0472687728896221,"Other"
1755,0.0852196449639074,"Other"
1756,0.740868520402773,"Other"
1757,0.0114915816517194,"Other"
1758,0.237103886589956,"Other"
1759,0.21130640403659,"Other"
1760,0.00767887435504893,"Other"
1761,0.130358535922691,"Other"
1762,0.0587631915903532,"Other"
1763,0.306537433989408,"Other"
1764,0.00776122961585431,"Other"
1765,0.0433722515153028,"Other"
1766,0.632116806192841,"Other"
1767,-0.110342633427971,"Other"
1768,1.7538552018202,"Other"
1769,0.081696441229422,"Other"
